OBJECTID,LocationDesc,Bound,StartDate,StartDay,EndDate,EndDay,ADTVolume,AMVolume,AMPkHrVol,PMVolume,PMPkHrVol,ExceptType,Comment,CountID,LocationID,CountType,x,y
661,NE 111TH AVE N of GLISAN ST,N,6/5/2019,THU,6/6/2019,FRI,7,2,2,5,2,Bike Count,BIKE ONLY @ 611,190606104B.VL2,LEG16603,VOLUME,-13642034.1932,5704780.456600003
662,NE 111TH AVE N of GLISAN ST,S,6/5/2019,THU,6/6/2019,FRI,3,2,1,1,1,Bike Count,BIKE ONLY @ 611,190606104B.VL2,LEG16603,VOLUME,-13642034.1932,5704780.456600003
663,NE 112TH AVE N of SKIDMORE ST,N,3/17/2019,MON,3/19/2019,WED,512,219,47,293,48,Normal Weekday,@ 4342,190318400.VL2,LEG16637,VOLUME,-13641926.3908,5709118.137599997
664,NE 112TH AVE N of SKIDMORE ST,S,3/17/2019,MON,3/19/2019,WED,668,217,60,451,80,Normal Weekday,@ 4342,190318400.VL2,LEG16637,VOLUME,-13641926.3908,5709118.137599997
665,NE 112TH AVE S of BEECH ST,N,3/31/2019,MON,4/2/2019,WED,477,161,54,316,50,Normal Weekday,@ 3621,190401104.VL2,LEG16644,VOLUME,-13641930.497200001,5708500.986100003
666,NE 112TH AVE S of BEECH ST,S,3/31/2019,MON,4/2/2019,WED,686,235,69,451,90,Normal Weekday,@ 3621,190401104.VL2,LEG16644,VOLUME,-13641930.497200001,5708500.986100003
667,NE 112TH AVE S of WYGANT ST,N,3/17/2019,MON,3/19/2019,WED,589,223,47,366,60,Normal Weekday,@ 4625,190318106.VL2,LEG16636,VOLUME,-13641921.5255,5709650.060500003
668,NE 112TH AVE S of WYGANT ST,S,3/17/2019,MON,3/19/2019,WED,639,214,53,425,75,Normal Weekday,@ 4625,190318106.VL2,LEG16636,VOLUME,-13641921.5255,5709650.060500003
669,NE 113TH AVE N of DAVIS ST,N,3/2/2014,WED,3/4/2014,WED,568,183,43,385,64,Normal Weekday,@ 205,14030311.VL2,LEG16691,VOLUME,-13641839.517900001,5704377.553099997
670,NE 113TH AVE N of DAVIS ST,S,3/2/2014,WED,3/4/2014,WED,554,203,55,351,65,Normal Weekday,@ 205,14030311.VL2,LEG16691,VOLUME,-13641839.517900001,5704377.553099997
671,NE 113TH AVE S of COUCH CT,N,1/28/2014,FRI,1/30/2014,FRI,585,191,39,394,61,Normal Weekday,@ 98,14012902.VL2,LEG16682,VOLUME,-13641841.076200001,5704255.098399997
672,NE 113TH AVE S of COUCH CT,S,1/28/2014,FRI,1/30/2014,FRI,612,232,48,380,60,Normal Weekday,@ 98,14012902.VL2,LEG16682,VOLUME,-13641841.076200001,5704255.098399997
673,NE 113TH AVE S of FLANDERS ST,N,1/28/2014,FRI,1/30/2014,FRI,580,205,38,375,59,Normal Weekday,@ 315,14012813.VL2,LEG16688,VOLUME,-13641836.3966,5704597.734899998
674,NE 113TH AVE S of FLANDERS ST,S,1/28/2014,FRI,1/30/2014,FRI,594,184,39,410,58,Normal Weekday,@ 315,14012813.VL2,LEG16688,VOLUME,-13641836.3966,5704597.734899998
675,NE 114TH AVE N of DAVIS ST,N,1/28/2014,FRI,1/30/2014,FRI,94,39,11,55,11,Normal Weekday,@ 236,14012905.VL2,LEG16715,VOLUME,-13641648.923999999,5704369.174999997
676,NE 114TH AVE N of DAVIS ST,S,1/28/2014,FRI,1/30/2014,FRI,73,35,8,38,6,Normal Weekday,@ 236,14012905.VL2,LEG16715,VOLUME,-13641648.923999999,5704369.174999997
677,NE 114TH AVE N of HOLLADAY ST,N,11/13/2017,TUE,11/16/2017,FRI,584,194,38,390,61,Normal Weekday,@ 1035,171114100.VL2,LEG16723,VOLUME,-13641607.421799999,5705354.274700001
678,NE 114TH AVE N of HOLLADAY ST,S,11/13/2017,TUE,11/16/2017,FRI,761,258,52,503,79,Normal Weekday,@ 1035,171114100.VL2,LEG16723,VOLUME,-13641607.421799999,5705354.274700001
679,NE 114TH AVE S of OREGON ST,N,3/2/2014,WED,3/4/2014,WED,537,162,29,375,55,Normal Weekday,@ 705,14030301.VL2,LEG16710,VOLUME,-13641610.0882,5705023.6391
680,NE 114TH AVE S of OREGON ST,S,3/2/2014,WED,3/4/2014,WED,696,286,51,410,59,Normal Weekday,@ 705,14030301.VL2,LEG16710,VOLUME,-13641610.0882,5705023.6391
681,NE 114TH AVE S of OREGON ST,N,4/20/2014,WED,4/22/2014,WED,548,147,29,401,55,Normal Weekday,@ 705,14042109.VL2,LEG16710,VOLUME,-13641610.0882,5705023.6391
682,NE 114TH AVE S of OREGON ST,S,4/20/2014,WED,4/22/2014,WED,698,289,58,409,56,Normal Weekday,@ 705,14042109.VL2,LEG16710,VOLUME,-13641610.0882,5705023.6391
683,NE 114TH AVE S of SCHUYLER ST,N,3/2/2014,WED,3/4/2014,WED,437,108,20,329,46,Normal Weekday,@ 1625,14030302.VL2,LEG16704,VOLUME,-13641597.477699999,5706177.032200001
684,NE 114TH AVE S of SCHUYLER ST,S,3/2/2014,WED,3/4/2014,WED,305,129,22,176,24,Normal Weekday,@ 1625,14030302.VL2,LEG16704,VOLUME,-13641597.477699999,5706177.032200001
685,NE 114TH AVE S of SCHUYLER ST,N,11/13/2017,TUE,11/16/2017,FRI,381,98,20,283,44,Normal Weekday,@ 1625,171114101.VL2,LEG16704,VOLUME,-13641597.477699999,5706177.032200001
686,NE 114TH AVE S of SCHUYLER ST,S,11/13/2017,TUE,11/16/2017,FRI,281,121,28,160,22,Normal Weekday,@ 1625,171114101.VL2,LEG16704,VOLUME,-13641597.477699999,5706177.032200001
687,NE 114TH AVE S of SCHUYLER ST,N,2/19/2019,WED,2/21/2019,FRI,429,112,25,317,39,Normal Weekday,@ 1637,19022074.VL2,LEG16704,VOLUME,-13641597.477699999,5706177.032200001
688,NE 114TH AVE S of SCHUYLER ST,S,2/19/2019,WED,2/21/2019,FRI,297,126,23,171,28,Normal Weekday,@ 1637,19022074.VL2,LEG16704,VOLUME,-13641597.477699999,5706177.032200001
689,NE 117TH AVE N of BRAZEE ST,N,3/4/2014,WED,3/6/2014,FRI,435,140,31,295,45,Normal Weekday,@ 2609,14030501.VL2,LEG16779,VOLUME,-13641380.2261,5707032.043899998
690,NE 117TH AVE N of BRAZEE ST,S,3/4/2014,WED,3/6/2014,FRI,431,157,33,274,37,Normal Weekday,@ 2609,14030501.VL2,LEG16779,VOLUME,-13641380.2261,5707032.043899998
691,NE 117TH AVE N of BURNSIDE ST / 117TH AVE,N,8/8/2016,TUE,8/10/2016,THU,117,36,6,81,15,Normal Weekday,@ 11,16080901.VL2,LEG16799,VOLUME,-13641416.702300001,5704185.460600004
692,NE 117TH AVE N of BURNSIDE ST / 117TH AVE,S,8/8/2016,TUE,8/10/2016,THU,99,39,9,60,9,Normal Weekday,@ 11,16080901.VL2,LEG16799,VOLUME,-13641416.702300001,5704185.460600004
693,NE 117TH AVE N of EUGENE ST,N,3/4/2014,WED,3/6/2014,FRI,405,129,26,276,39,Normal Weekday,@ 2203,14030509.VL2,LEG16783,VOLUME,-13641380.4867,5706630.149899997
694,NE 117TH AVE N of EUGENE ST,S,3/4/2014,WED,3/6/2014,FRI,473,169,41,304,46,Normal Weekday,@ 2203,14030509.VL2,LEG16783,VOLUME,-13641380.4867,5706630.149899997
695,NE 117TH AVE N of EUGENE ST,N,4/24/2019,THU,4/25/2019,FRI,443,143,33,300,44,Normal Weekday,@ 2203,19042503.VL2,LEG16783,VOLUME,-13641380.4867,5706630.149899997
696,NE 117TH AVE N of EUGENE ST,S,4/24/2019,THU,4/25/2019,FRI,488,188,72,300,51,Normal Weekday,@ 2203,19042503.VL2,LEG16783,VOLUME,-13641380.4867,5706630.149899997
697,NE 117TH AVE N of GLISAN ST,N,6/5/2019,THU,6/6/2019,FRI,217,66,19,151,25,Normal Weekday,@ 808,19060671.VL2,LEG16807,VOLUME,-13641336.2041,5704780.767300002
698,NE 117TH AVE N of GLISAN ST,S,6/5/2019,THU,6/6/2019,FRI,239,87,21,152,22,Normal Weekday,@ 808,19060671.VL2,LEG16807,VOLUME,-13641336.2041,5704780.767300002
699,NE 117TH AVE N of HOLLADAY ST,N,6/5/2019,THU,6/6/2019,FRI,139,51,16,88,16,Normal Weekday,@ 1120,19060680.VL2,LEG16789,VOLUME,-13641397.6735,5705355.710100003
700,NE 117TH AVE N of HOLLADAY ST,S,6/5/2019,THU,6/6/2019,FRI,191,49,15,142,19,Normal Weekday,@ 1120,19060680.VL2,LEG16789,VOLUME,-13641397.6735,5705355.710100003
701,NE 117TH AVE N of HOLLADAY ST,N,6/5/2019,THU,6/6/2019,FRI,4,3,1,1,1,Bike Count,BIKE ONLY @ 1120,19060680B.VL2,LEG16789,VOLUME,-13641397.6735,5705355.710100003
702,NE 117TH AVE N of HOLLADAY ST,S,6/5/2019,THU,6/6/2019,FRI,4,1,1,3,1,Bike Count,BIKE ONLY @ 1120,19060680B.VL2,LEG16789,VOLUME,-13641397.6735,5705355.710100003
703,NE 117TH AVE S of SISKIYOU ST,N,3/17/2014,TUE,3/19/2014,THU,307,78,23,229,31,Normal Weekday,@ 3024,14031811.VL2,LEG16806,VOLUME,-13641374.3136,5707628.1338
704,NE 117TH AVE S of SISKIYOU ST,S,3/17/2014,TUE,3/19/2014,THU,299,113,26,186,27,Normal Weekday,@ 3024,14031811.VL2,LEG16806,VOLUME,-13641374.3136,5707628.1338
705,NE 118TH AVE N of HOLLADAY ST,S,6/5/2019,THU,6/6/2019,FRI,268,87,18,181,32,Normal Weekday,@ 1145,19060685.VL2,LEG16827,VOLUME,-13641256.918200001,5705356.946999997
706,NE 118TH AVE N of HOLLADAY ST,N,6/5/2019,THU,6/6/2019,FRI,3,1,1,2,1,Bike Count,BIKE ONLY @ 1145,19060685B.VL2,LEG16827,VOLUME,-13641256.918200001,5705356.946999997
707,NE 118TH AVE N of HOLLADAY ST,S,6/5/2019,THU,6/6/2019,FRI,7,2,2,5,2,Bike Count,BIKE ONLY @ 1145,19060685B.VL2,LEG16827,VOLUME,-13641256.918200001,5705356.946999997
708,NE 118TH AVE N of HOLLADAY ST,N,6/5/2019,THU,6/6/2019,FRI,286,99,24,187,45,Normal Weekday,@ 1145,19060685.VL2,LEG16827,VOLUME,-13641256.918200001,5705356.946999997
709,NE 118TH AVE S of HOLLADAY ST,N,6/5/2019,THU,6/6/2019,FRI,256,72,17,184,33,Normal Weekday,@ 733,19060675.VL2,LEG16830,VOLUME,-13641187.929200001,5705314.2048999965
710,NE 118TH AVE S of HOLLADAY ST,S,6/5/2019,THU,6/6/2019,FRI,212,72,22,140,35,Normal Weekday,@ 733,19060675.VL2,LEG16830,VOLUME,-13641187.929200001,5705314.2048999965
711,NE 11TH AVE N of SISKIYOU ST,N,1/2/2018,WED,1/4/2018,FRI,262,74,16,188,51,Normal Weekday,@ 3236,18010301.VL2,LEG16907,VOLUME,-13653835.306499999,5707787.103299998
712,NE 11TH AVE N of SISKIYOU ST,S,1/2/2018,WED,1/4/2018,FRI,249,91,30,158,26,Normal Weekday,@ 3236,18010301.VL2,LEG16907,VOLUME,-13653835.306499999,5707787.103299998
713,NE 11TH AVE S of KNOTT ST,N,2/14/2018,THU,2/15/2018,FRI,210,46,13,164,33,Normal Weekday,@ 2606,18021505.VL2,LEG16910,VOLUME,-13653837.7865,5707250.349299997
714,NE 11TH AVE S of KNOTT ST,S,2/14/2018,THU,2/15/2018,FRI,184,64,18,120,17,Normal Weekday,@ 2606,18021505.VL2,LEG16910,VOLUME,-13653837.7865,5707250.349299997
715,NE 121ST PL S of PRESCOTT ST,N,3/3/2019,MON,3/4/2019,TUE,1769,458,104,1311,171,Normal Weekday,@,190304104.VL2,LEG16956,VOLUME,-13640888.307599999,5709344.4636999965
716,NE 121ST PL S of PRESCOTT ST,S,3/3/2019,MON,3/4/2019,TUE,2062,586,127,1476,189,Normal Weekday,@,190304104.VL2,LEG16956,VOLUME,-13640888.307599999,5709344.4636999965
717,NE 122ND AVE N of BEECH ST,N,11/7/2017,WED,11/8/2017,THU,13124,5583,959,7541,994,Normal Weekday,@ 3701,17110874.VL1,LEG17003,VOLUME,-13640791.232900001,5708469.508900002
718,NE 122ND AVE N of BEECH ST,S,11/7/2017,WED,11/8/2017,THU,12019,3716,743,8303,1365,Normal Weekday,@ 3701,17110886.VL1,LEG17003,VOLUME,-13640791.232900001,5708469.508900002
719,NE 122ND AVE N of BROADWAY,N,11/7/2017,WED,11/8/2017,THU,11686,4125,754,7561,976,Normal Weekday,@ 1804,171108100.VL1,LEG17027,VOLUME,-13640827.6855,5706162.788199998
720,NE 122ND AVE N of BROADWAY,S,11/7/2017,WED,11/8/2017,THU,11239,3987,759,7252,1005,Normal Weekday,@ 1804,171108101.VL1,LEG17027,VOLUME,-13640827.6855,5706162.788199998
721,NE 122ND AVE N of DAVIS ST,S,11/12/2017,MON,11/14/2017,WED,12131,4306,820,7825,946,Normal Weekday,@ 302,17111385.VL1,LEG17055,VOLUME,-13640841.059700001,5704425.435599998
722,NE 122ND AVE N of DAVIS ST,N,11/12/2017,MON,11/14/2017,WED,11836,4553,788,7283,940,Normal Weekday,@302,17111374.VL1,LEG17055,VOLUME,-13640841.059700001,5704425.435599998
723,NE 122ND AVE N of INVERNESS DR,N,11/7/2017,WED,11/8/2017,THU,8119,3341,621,4778,746,Normal Weekday,@ 5530,17110873.VL1,LEG16987,VOLUME,-13640584.9536,5710575.956900001
724,NE 122ND AVE N of INVERNESS DR,S,11/7/2017,WED,11/8/2017,THU,8167,3301,541,4866,791,Normal Weekday,@ 5530,17110882.VL1,LEG16987,VOLUME,-13640584.9536,5710575.956900001
725,NE 122ND AVE N of STANTON ST,N,9/11/2017,TUE,9/14/2017,FRI,12258,4429,819,7829,968,Normal Weekday,@ 2945,17091282.VL1,LEG17015,VOLUME,-13640809.2647,5707397.691500001
726,NE 122ND AVE S of HOLLADAY ST,N,11/7/2017,WED,11/8/2017,THU,11859,4445,771,7414,933,Normal Weekday,@ 1019,171108102.VL1,LEG17036,VOLUME,-13640835.408300001,5705366.07
727,NE 122ND AVE S of HOLLADAY ST,S,11/7/2017,WED,11/8/2017,THU,13033,4256,818,8777,1167,Normal Weekday,@ 1019,171108103.VL1,LEG17036,VOLUME,-13640835.408300001,5705366.07
728,NE 128TH AVE S of GLISAN ST,N,1/12/2014,WED,1/14/2014,WED,262,142,53,120,44,Normal Weekday,@ 237,14011311.VL2,LEG17206,VOLUME,-13640163.901,5704748.362099998
729,NE 128TH AVE S of GLISAN ST,S,1/12/2014,WED,1/14/2014,WED,207,73,27,134,50,Normal Weekday,@ 237,14011311.VL2,LEG17206,VOLUME,-13640163.901,5704748.362099998
730,NE 128TH AVE S of GLISAN ST,N,1/14/2014,WED,1/15/2014,THU,245,106,69,139,58,Normal Weekday,@ 322,14011515.VL2,LEG17206,VOLUME,-13640163.901,5704748.362099998
731,NE 128TH AVE S of GLISAN ST,S,1/14/2014,WED,1/15/2014,THU,218,92,46,126,48,Normal Weekday,@ 322,14011515.VL2,LEG17206,VOLUME,-13640163.901,5704748.362099998
732,NE 128TH AVE S of HOLLADAY ST,N,11/13/2017,TUE,11/16/2017,FRI,261,102,20,159,31,Normal Weekday,@ 2028,171114102.VL2,LEG17198,VOLUME,-13640114.2259,5705327.358400002
733,NE 128TH AVE S of HOLLADAY ST,S,11/13/2017,TUE,11/16/2017,FRI,304,112,28,192,33,Normal Weekday,@ 2028,171114102.VL2,LEG17198,VOLUME,-13640114.2259,5705327.358400002
734,NE 128TH AVE S of MULTNOMAH ST,N,3/2/2014,WED,3/4/2014,WED,279,100,21,179,35,Normal Weekday,@ 1138,14030307.VL2,LEG17214,VOLUME,-13640112.4382,5705552.9727
735,NE 128TH AVE S of MULTNOMAH ST,S,3/2/2014,WED,3/4/2014,WED,259,91,18,168,27,Normal Weekday,@ 1138,14030307.VL2,LEG17214,VOLUME,-13640112.4382,5705552.9727
736,NE 128TH AVE S of PACIFIC ST,N,1/14/2014,WED,1/15/2014,THU,256,73,17,183,34,Normal Weekday,@ 765,14011502.VL2,LEG17200,VOLUME,-13640115.5791,5705177.207199998
737,NE 128TH AVE S of PACIFIC ST,S,1/14/2014,WED,1/15/2014,THU,301,102,33,199,40,Normal Weekday,@ 765,14011502.VL2,LEG17200,VOLUME,-13640115.5791,5705177.207199998
738,NE 12TH AVE N of DAVIS ST,S,9/18/2019,THU,9/19/2019,FRI,5334,1839,331,3495,549,Normal Weekday,,190917903.VL1,LEG17285,VOLUME,-13653737.2424,5704471.143700004
739,NE 12TH AVE S of DAVIS ST,N,9/18/2019,THU,9/19/2019,FRI,4926,1867,386,3059,362,Normal Weekday,,190917901.VL1,LEG17288,VOLUME,-13653737.4801,5704427.5823
740,NE 12TH AVE S of FAILING ST,N,12/13/2017,THU,12/14/2017,FRI,186,54,14,132,38,Normal Weekday,@ 3713,17121414.VL2,LEG17256,VOLUME,-13653753.659,5708630.873099998
741,NE 12TH AVE S of FAILING ST,S,12/13/2017,THU,12/14/2017,FRI,129,53,15,76,12,Normal Weekday,@ 3713,17121414.VL2,LEG17256,VOLUME,-13653753.659,5708630.873099998
742,NE 12TH AVE S of KNOTT ST,N,2/14/2018,THU,2/15/2018,FRI,245,80,21,165,32,Normal Weekday,@ 2543,18021502.VL2,LEG17264,VOLUME,-13653724.7116,5707249.795900002
743,NE 12TH AVE S of KNOTT ST,S,2/14/2018,THU,2/15/2018,FRI,245,79,26,166,28,Normal Weekday,@ 2543,18021502.VL2,LEG17264,VOLUME,-13653724.7116,5707249.795900002
744,NE 131ST PL N of PACIFIC ST,N,2/25/2014,FRI,2/27/2014,FRI,935,380,141,555,106,Normal Weekday,@ 1205,14022613.VL2,LEG17361,VOLUME,-13639734.7092,5705304.413099997
745,NE 131ST PL N of PACIFIC ST,S,2/25/2014,FRI,2/27/2014,FRI,1053,353,100,700,120,Normal Weekday,@ 1205,14022613.VL2,LEG17361,VOLUME,-13639734.7092,5705304.413099997
746,NE 131ST PL S of PACIFIC ST,N,1/14/2014,WED,1/15/2014,THU,959,348,147,611,115,Normal Weekday,@ 832,14011511.VL2,LEG17376,VOLUME,-13639735.4794,5705260.836199999
747,NE 131ST PL S of PACIFIC ST,S,1/14/2014,WED,1/15/2014,THU,1137,370,95,767,132,Normal Weekday,@ 832,14011511.VL2,LEG17376,VOLUME,-13639735.4794,5705260.836199999
748,NE 132ND AVE N of SACRAMENTO ST,N,12/16/2014,WED,12/18/2014,FRI,637,211,43,426,63,Normal Weekday,@ 2803,14121701.VL2,LEG17411,VOLUME,-13639647.2187,5707342.379600003
749,NE 132ND AVE N of SACRAMENTO ST,S,12/16/2014,WED,12/18/2014,FRI,675,258,68,417,58,Normal Weekday,@ 2803,14121701.VL2,LEG17411,VOLUME,-13639647.2187,5707342.379600003
750,NE 132ND AVE N of TILLAMOOK ST,N,12/10/2014,THU,12/11/2014,FRI,1008,361,108,647,109,Normal Weekday,@ 2131,14121115.VL2,LEG17391,VOLUME,-13639658.076299999,5706623.274899997
751,NE 132ND AVE N of TILLAMOOK ST,S,12/10/2014,THU,12/11/2014,FRI,1194,379,103,815,200,Normal Weekday,@ 2131,14121115.VL2,LEG17391,VOLUME,-13639658.076299999,5706623.274899997
752,NE 132ND AVE S of BRAZEE ST,N,12/17/2014,THU,12/18/2014,FRI,1005,303,82,702,137,Normal Weekday,@ 2415,14121806.VL2,LEG17410,VOLUME,-13639652.1578,5707006.637999997
753,NE 132ND AVE S of BRAZEE ST,S,12/17/2014,THU,12/18/2014,FRI,880,325,124,555,97,Normal Weekday,@ 2415,14121806.VL2,LEG17410,VOLUME,-13639652.1578,5707006.637999997
754,NE 132ND AVE S of KNOTT ST,N,12/10/2014,THU,12/11/2014,FRI,700,256,74,444,71,Normal Weekday,@ 2610,14121108.VL2,LEG17384,VOLUME,-13639649.4639,5707239.9406
755,NE 132ND AVE S of KNOTT ST,S,12/10/2014,THU,12/11/2014,FRI,689,182,46,507,154,Normal Weekday,@ 2610,14121108.VL2,LEG17384,VOLUME,-13639649.4639,5707239.9406
756,NE 132ND AVE S of SCHUYLER ST,N,2/25/2014,FRI,2/27/2014,FRI,1425,589,169,836,133,Normal Weekday,@ 1750,14022603.VL1,LEG17400,VOLUME,-13639664.0453,5706248.1723000035
757,NE 132ND AVE S of SCHUYLER ST,S,2/25/2014,WED,2/27/2014,FRI,1664,565,118,1099,199,Normal Weekday,@ 1750,14022608.VL1,LEG17400,VOLUME,-13639664.0453,5706248.1723000035
758,NE 132ND AVE S of THOMPSON CT,N,12/15/2014,TUE,12/17/2014,THU,972,396,129,576,83,Normal Weekday,@ 2307,14121615.VL2,LEG17388,VOLUME,-13639654.5077,5706864.991599999
759,NE 132ND AVE S of THOMPSON CT,S,12/15/2014,TUE,12/17/2014,THU,1106,322,98,784,145,Normal Weekday,@ 2307,14121615.VL2,LEG17388,VOLUME,-13639654.5077,5706864.991599999
760,NE 138TH AVE S of JARRETT ST,N,1/29/2018,TUE,1/31/2018,THU,2113,971,172,1142,178,Normal Weekday,@ 5721,18013001.VL1,LEG17540,VOLUME,-13638989.190000001,5710781.620800003
761,NE 138TH AVE S of JARRETT ST,S,1/29/2018,TUE,1/31/2018,THU,2133,794,151,1339,253,Normal Weekday,@ 5721,18013003.VL1,LEG17540,VOLUME,-13638989.190000001,5710781.620800003
762,NE 13TH AVE N of FAILING ST,E,4/17/2019,THU,4/18/2019,FRI,200,47,12,153,48,Normal Weekday,@3958,19041803.VL2,LEG17677,VOLUME,-13653644.6728,5708673.939599998
763,NE 13TH AVE N of FAILING ST,W,4/17/2019,THU,4/18/2019,FRI,136,51,12,85,17,Normal Weekday,@3958,19041803.VL2,LEG17677,VOLUME,-13653644.6728,5708673.939599998
764,NE 13TH AVE N of FAILING ST,N,12/13/2017,THU,12/14/2017,FRI,129,27,7,102,35,Normal Weekday,@ 3058,17121413.VL2,LEG17677,VOLUME,-13653644.6728,5708673.939599998
765,NE 13TH AVE N of FAILING ST,S,12/13/2017,THU,12/14/2017,FRI,121,45,13,76,12,Normal Weekday,@ 3058,17121413.VL2,LEG17677,VOLUME,-13653644.6728,5708673.939599998
766,NE 13TH AVE N of SUMNER ST,N,5/29/2018,WED,5/31/2018,FRI,494,139,31,355,70,Normal Weekday,,18053181.VL2,LEG17629,VOLUME,-13653630.338399999,5710236.635399997
767,NE 13TH AVE N of SUMNER ST,S,5/29/2018,WED,5/31/2018,FRI,382,126,32,256,44,Normal Weekday,,18053181.VL2,LEG17629,VOLUME,-13653630.338399999,5710236.635399997
768,NE 13TH AVE S of FAILING ST,N,12/13/2017,THU,12/14/2017,FRI,282,64,15,218,50,Normal Weekday,@ 3713,17121481.VL2,LEG17646,VOLUME,-13653645.066,5708630.353799999
769,NE 13TH AVE S of FAILING ST,S,12/13/2017,THU,12/14/2017,FRI,196,81,22,115,18,Normal Weekday,@ 3713,17121481.VL2,LEG17646,VOLUME,-13653645.066,5708630.353799999
770,NE 13TH AVE S of FALOMA RD,N,4/7/2014,TUE,4/10/2014,FRI,488,157,30,331,48,Normal Weekday,@ 10147,14040801.VL2,LEG17710,VOLUME,-13653548.436,5715952.783
771,NE 13TH AVE S of FALOMA RD,S,4/7/2014,TUE,4/10/2014,FRI,461,181,47,280,39,Normal Weekday,@ 10147,14040801.VL2,LEG17710,VOLUME,-13653548.436,5715952.783
772,NE 13TH AVE S of FALOMA RD,N,4/30/2014,SAT,5/4/2014,MON,413,126,24,287,39,Normal Weekday,@ 10147,14050109.VL2,LEG17710,VOLUME,-13653548.436,5715952.783
773,NE 13TH AVE S of FALOMA RD,S,4/30/2014,SAT,5/4/2014,MON,402,142,26,260,34,Normal Weekday,@ 10147,14050109.VL2,LEG17710,VOLUME,-13653548.436,5715952.783
774,NE 13TH AVE S of KNOTT ST,N,2/14/2018,THU,2/15/2018,FRI,109,36,17,73,19,Normal Weekday,@ 2535,18021507.VL2,LEG17656,VOLUME,-13653611.7959,5707249.392300002
775,NE 13TH AVE S of KNOTT ST,S,2/14/2018,THU,2/15/2018,FRI,141,57,26,84,16,Normal Weekday,@ 2535,18021507.VL2,LEG17656,VOLUME,-13653611.7959,5707249.392300002
776,NE 13TH AVE S of MARINE DR,N,2/23/2014,MON,2/24/2014,TUE,547,263,54,284,43,Normal Weekday,@ 10630,14022403.VL2,LEG17700,VOLUME,-13653577.7138,5716530.868900001
777,NE 13TH AVE S of MARINE DR,S,2/23/2014,MON,2/24/2014,TUE,538,180,37,358,58,Normal Weekday,@ 10630,14022403.VL2,LEG17700,VOLUME,-13653577.7138,5716530.868900001
778,NE 148TH AVE S of 148TH PL,N,4/26/2015,MON,4/28/2015,WED,4987,2196,432,2791,354,Normal Weekday,,15041501.VL1,LEG17936,VOLUME,-13637772.7849,5707650.213600002
779,NE 148TH AVE S of 148TH PL,S,4/26/2015,MON,4/28/2015,WED,5418,1624,304,3794,598,Normal Weekday,,15041504.VL1,LEG17936,VOLUME,-13637772.7849,5707650.213600002
780,NE 148TH AVE S of FREMONT ST,S,4/6/2014,WED,4/10/2014,FRI,4874,1311,238,3563,604,Normal Weekday,@ 3337,14040709.VL1,LEG17948,VOLUME,-13637749.2702,5708310.525899999
781,NE 148TH AVE S of FREMONT ST,N,4/6/2014,MON,4/9/2014,THU,4405,1960,402,2445,307,Normal Weekday,@ 3357,14040710.VL1,LEG17948,VOLUME,-13637749.2702,5708310.525899999
782,NE 14TH AVE S of FREMONT ST,N,4/17/2019,THU,4/18/2019,FRI,133,43,10,90,28,Normal Weekday,@ 3343,19041801.VL2,LEG18030,VOLUME,-13653494.2895,5708226.965499997
783,NE 14TH AVE S of FREMONT ST,S,4/17/2019,THU,4/18/2019,FRI,152,48,12,104,21,Normal Weekday,@ 3343,19041801.VL2,LEG18030,VOLUME,-13653494.2895,5708226.965499997
784,NE 14TH AVE S of FREMONT ST,N,1/2/2018,WED,1/4/2018,FRI,161,39,10,122,26,Normal Weekday,@ 3343,18010305.VL2,LEG18030,VOLUME,-13653494.2895,5708226.965499997
785,NE 14TH AVE S of FREMONT ST,S,1/2/2018,WED,1/4/2018,FRI,187,54,12,133,20,Normal Weekday,@ 3343,18010305.VL2,LEG18030,VOLUME,-13653494.2895,5708226.965499997
786,NE 14TH AVE S of KNOTT ST,N,2/14/2018,THU,2/15/2018,FRI,124,43,20,81,18,Normal Weekday,@ 2544,18021503.VL2,LEG18038,VOLUME,-13653499.031,5707248.827799998
787,NE 14TH AVE S of KNOTT ST,S,2/14/2018,THU,2/15/2018,FRI,208,81,35,127,26,Normal Weekday,@ 2544,18021503.VL2,LEG18038,VOLUME,-13653499.031,5707248.827799998
788,NE 157TH AVE N of GLISAN ST,N,5/7/2019,WED,5/8/2019,THU,258,74,17,184,29,Normal Weekday,@ 736,19050814.VL2,LEG18265,VOLUME,-13636805.741999999,5704804.790100001
789,NE 157TH AVE N of GLISAN ST,S,5/7/2019,WED,5/8/2019,THU,259,110,25,149,25,Normal Weekday,@ 736,19050814.VL2,LEG18265,VOLUME,-13636805.741999999,5704804.790100001
790,NE 16TH AVE N of NE MULTNOMAH ST,N,7/22/2014,FRI,7/24/2014,FRI,1995,548,129,1447,247,Lane Count,CTR 05 EAST LANE,14072305.VL1,LEG18411,VOLUME,-13653279.7341,5705604.773699999
791,NE 16TH AVE N of NE MULTNOMAH ST,N,7/22/2014,FRI,7/24/2014,FRI,2188,658,138,1530,228,Lane Count,CTR 06 WEST LANE,14072306.VL1,LEG18411,VOLUME,-13653279.7341,5705604.773699999
792,NE 16TH AVE N of NE MULTNOMAH ST,S,7/22/2014,FRI,7/24/2014,FRI,2106,597,132,1509,207,Lane Count,CTR 10 EAST LANE,14072310.VL1,LEG18411,VOLUME,-13653279.7341,5705604.773699999
